session_code;id_in_session;participant_code;identifier;channel;opening;nickname;body;timestamp
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;So yeah, I have to go lower since even if its Neuwertig its not absolutely fresh from the store;1639038950
zxmaadq7;25;10;zxmaadq725;10-bestpricechatlab-150;#N/A;Buyer;How about 450?;1639038951
zxmaadq7;12;10;zxmaadq712;10-bestpricechatlab-153;#N/A;Buyer;you too thanks;1639038951
zxmaadq7;17;10;zxmaadq717;10-bestpricechatlab-146;#N/A;Buyer;okay than I am typing the amount;1639038956
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;sure, it's about 1 year old;1639038956
zxmaadq7;6;10;zxmaadq76;10-bestpricechatlab-146;#N/A;Seller;i also did;1639038962
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;Well, 500 is indeed the smallest price I would agree to;1639038963
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;I can save you the hassle and pick it up;1639038965
zxmaadq7;22;10;zxmaadq722;10-bestpricechatlab-148;#N/A;Buyer;Ok. Then let's do 500 ;1639038967
zxmaadq7;26;10;zxmaadq726;10-bestpricechatlab-157;#N/A;Buyer;I'm not able to pay more than 500.;1639038970
zxmaadq7;13;10;zxmaadq713;10-bestpricechatlab-154;#N/A;Buyer;Dude/Dudette :( I can't offer u 500. 475 are a win for us both;1639038971
zxmaadq7;36;10;zxmaadq736;10-bestpricechatlab-159;#N/A;Seller;Hi, 520;1639038977
zxmaadq7;37;10;zxmaadq737;10-bestpricechatlab-156;#N/A;Buyer;i see i see 700 is a decent price but I think we could work on it;1639038981
zxmaadq7;23;10;zxmaadq723;10-bestpricechatlab-150;#N/A;Seller;yeah that's not bad but i would like to have a bit more than that;1639038984
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;How can I take only 400 EUR when there are phones in worse conditions selling for 600 EUR at this moment?;1639038985
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;the market price for the phone is much higher and the phone is fully functional ;1639038985
zxmaadq7;14;10;zxmaadq714;10-bestpricechatlab-142;#N/A;Buyer;�� ��bersetzen Shall we agree on 520 euros?Then we���ll meet in the middle.;1639038985
zxmaadq7;11;10;zxmaadq711;10-bestpricechatlab-148;#N/A;Seller;I am talking about 520;1639038985
zxmaadq7;32;10;zxmaadq732;10-bestpricechatlab-154;#N/A;Seller;co we couldnt agree;1639038988
zxmaadq7;23;10;zxmaadq723;10-bestpricechatlab-150;#N/A;Seller;so maybe 470;1639038990
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;That is good, but 600��� is a bit expensive!;1639038994
zxmaadq7;8;10;zxmaadq78;10-bestpricechatlab-143;#N/A;Seller;I bought it a month ago for 630��� via the applestore, and it also still is almost new. You can have all the receipt and the almost 2year warranty;1639038994
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;I can offer 400 for it at most;1639038995
zxmaadq7;2;10;zxmaadq72;10-bestpricechatlab-142;#N/A;Seller;That's fine with me;1639039000
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;so i would like to have 580 EUR;1639039002
zxmaadq7;24;10;zxmaadq724;10-bestpricechatlab-158;#N/A;Buyer;Hello, I want to buy your Smartphone. Is is completely fine or does it have flaws? ;1639039006
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;would you be willing to go down?;1639039006
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;I will bring it to you if we reach an agreement :P ;1639039010
zxmaadq7;13;10;zxmaadq713;10-bestpricechatlab-154;#N/A;Buyer;But it's more a win if we could, you know that;1639039011
zxmaadq7;2;10;zxmaadq72;10-bestpricechatlab-142;#N/A;Seller;520 it is;1639039011
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;No, that won't go;1639039018
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;I raised it from 450, and you're still stuck at 540, just meet me in the middle lol ;1639039020
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;the market price is around 400 EUR. There are offers for this price.;1639039022
zxmaadq7;30;10;zxmaadq730;10-bestpricechatlab-156;#N/A;Seller;Everything is working and the purchase price was 1300. Do you have an offer for me?;1639039022
zxmaadq7;22;10;zxmaadq722;10-bestpricechatlab-148;#N/A;Buyer;No sorry, I think it's way too high. 500 max. ;1639039023
zxmaadq7;8;10;zxmaadq78;10-bestpricechatlab-143;#N/A;Seller;I could do you a deal and lower the price to 590��� incl shipment;1639039023
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;400 is much to less;1639039023
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;well, depends on which price you thought of;1639039024
zxmaadq7;16;10;zxmaadq716;10-bestpricechatlab-159;#N/A;Buyer;That is too much and beyond my budget;1639039028
zxmaadq7;25;10;zxmaadq725;10-bestpricechatlab-150;#N/A;Buyer;OK, I would take it for 470 Euro;1639039028
zxmaadq7;23;10;zxmaadq723;10-bestpricechatlab-150;#N/A;Seller;great;1639039033
zxmaadq7;16;10;zxmaadq716;10-bestpricechatlab-159;#N/A;Buyer;Could you make it lower?;1639039034
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;ok , I understand , I can go down till 525;1639039039
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;the market price of my phone is between 400 - 600;1639039039
zxmaadq7;23;10;zxmaadq723;10-bestpricechatlab-150;#N/A;Seller;:);1639039040
zxmaadq7;25;10;zxmaadq725;10-bestpricechatlab-150;#N/A;Buyer;Deal?;1639039041
zxmaadq7;8;10;zxmaadq78;10-bestpricechatlab-143;#N/A;Seller;but i can understand if you also want to get the cheaper deal on amazon;1639039043
zxmaadq7;32;10;zxmaadq732;10-bestpricechatlab-154;#N/A;Seller;500 me latest offer;1639039043
zxmaadq7;23;10;zxmaadq723;10-bestpricechatlab-150;#N/A;Seller;yep;1639039046
zxmaadq7;22;10;zxmaadq722;10-bestpricechatlab-148;#N/A;Buyer;510? Is the most I can offer.;1639039047
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;my last offer is 400;1639039049
zxmaadq7;24;10;zxmaadq724;10-bestpricechatlab-158;#N/A;Buyer;*it;1639039050
zxmaadq7;13;10;zxmaadq713;10-bestpricechatlab-154;#N/A;Buyer;Ok lets make 480 and its done? We can go and do our Uni stuff;1639039052
zxmaadq7;36;10;zxmaadq736;10-bestpricechatlab-159;#N/A;Seller;How much do you want to pay th most?;1639039059
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;I would agree to something in the middle;1639039060
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;I'm countering your 500, you can meet me in the middle of my counter offer;1639039064
zxmaadq7;21;10;zxmaadq721;10-bestpricechatlab-158;#N/A;Seller;Hi, thank you for the message. Yes, the phone is fully functional without any defect. ;1639039070
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;considering it was used only for a year, I would be willing to pay 500��� ;1639039072
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;I'm affraid that we will both lose if you only offer 400 EUR;1639039073
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;No way for the lowest and of the price cap :) ;1639039074
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;yeah the MSRP are always higher but no one is selling that for the listed price from the manufacturer;1639039075
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;Yeah the market price is for the completely brand new ones from stores, I understand. Thats why I have to go a bit lower.;1639039078
zxmaadq7;37;10;zxmaadq737;10-bestpricechatlab-156;#N/A;Buyer;i can guess it was 1300 however it has been a long time that phone has been produced, the market price right now is 400-600, so i believe we can start somewhere there;1639039078
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;okay;1639039079
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;then it is so;1639039080
zxmaadq7;11;10;zxmaadq711;10-bestpricechatlab-148;#N/A;Seller;If you're able to offer 515 we have a deal! :);1639039083
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;I will raise above lowest cap;1639039085
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;You will walk away without a phone, I will walk away without a sale;1639039088
zxmaadq7;24;10;zxmaadq724;10-bestpricechatlab-158;#N/A;Buyer;What is the lowest price you would accept? ;1639039089
zxmaadq7;29;10;zxmaadq729;10-bestpricechatlab-151;#N/A;Seller;Actually 600��� was a list price and not for negotiation, because I also really need the money, but maybe we can agree on a reasonable price for both of us... 400��� is a bit to less for me...;1639039092
zxmaadq7;26;10;zxmaadq726;10-bestpricechatlab-157;#N/A;Buyer;Then we'll not find an agreement. I wanted to pay 400 and you wanted 600, so why can't we meet in the middle at 500?;1639039094
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;what about 550���? Seems fair for both of us;1639039095
zxmaadq7;16;10;zxmaadq716;10-bestpricechatlab-159;#N/A;Buyer;400;1639039096
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;Yeah but you see 550 to 540 is honestly not countering it ;1639039096
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;thats okay for me;1639039100
zxmaadq7;22;10;zxmaadq722;10-bestpricechatlab-148;#N/A;Buyer;Ok fine :);1639039103
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;425, but thats it;1639039105
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;According to my research, the market price is between 400 and 600 EUR.;1639039105
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;what about 380?;1639039107
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;Its a negotiation, not a one way street ;1639039113
zxmaadq7;18;10;zxmaadq718;10-bestpricechatlab-143;#N/A;Buyer;we can meet kind of in the middle and say 490 because the phone looks in really good condition, but I won't go higher;1639039120
zxmaadq7;19;10;zxmaadq719;10-bestpricechatlab-149;#N/A;Buyer;I was checking the average prices of smartphones like this and it is clearly below 600. Unfortunately, I can't afford a phone for 600 but it really looks suitable for what I'm looking for;1639039123
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;then give me a number that's higher than 500;1639039125
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;okay, so why do you want to sell it for 600?;1639039126
zxmaadq7;30;10;zxmaadq730;10-bestpricechatlab-156;#N/A;Seller;So would 600 be fine for you? ;1639039127
zxmaadq7;29;10;zxmaadq729;10-bestpricechatlab-151;#N/A;Seller;what about 550���?;1639039129
zxmaadq7;11;10;zxmaadq711;10-bestpricechatlab-148;#N/A;Seller;"Ciao ;)";1639039132
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;why should i buy from you if i get the same in Amazon;1639039135
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;I can buy it somewhere else for less than 600;1639039135
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;That is still a bit high, we could meet in the middle? 525���;1639039135
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;?;1639039137
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;Seeing that my phone is fully functional and in a great condition, how can you expect me to take the lower bound?;1639039139
zxmaadq7;36;10;zxmaadq736;10-bestpricechatlab-159;#N/A;Seller;Ok let`s make 500;1639039141
zxmaadq7;9;10;zxmaadq79;10-bestpricechatlab-151;#N/A;Buyer;Yes, I can understand that. A mid-point does sound nice. Do you have any suggestion? I would suggest we meet in the middle, at 500��� :);1639039148
zxmaadq7;32;10;zxmaadq732;10-bestpricechatlab-154;#N/A;Seller;sorry, no, 500;1639039151
zxmaadq7;30;10;zxmaadq730;10-bestpricechatlab-156;#N/A;Seller;400 is to less, because it has no scratches and everything works;1639039151
zxmaadq7;13;10;zxmaadq713;10-bestpricechatlab-154;#N/A;Buyer;ok go for it;1639039158
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;Sorry, I will not sell it for less than 500. I know you will not find any phone with these specs for cheaper, not in Saturn, not anywhere;1639039160
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;Why don't you give me a final number then ;1639039162
zxmaadq7;8;10;zxmaadq78;10-bestpricechatlab-143;#N/A;Seller;Okay, I can agree to that!;1639039163
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;the market price is 400 to 600 for fully functional and in great conditions according to my research;1639039166
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;I already met you in the middle of 500��� and 600��� :) ;1639039171
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;you know I dont have that much motivation to save some 50-60 euros with you if I can get for sure fresh sealed one with free delivery + warranty from Saturn :D;1639039173
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;not fully functional phones are selled bei 400 EUR so why should I take less then this with a functional phone?;1639039173
zxmaadq7;32;10;zxmaadq732;10-bestpricechatlab-154;#N/A;Seller;ok, bye;1639039175
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;Do you not want to make an agreement with me?;1639039177
zxmaadq7;29;10;zxmaadq729;10-bestpricechatlab-151;#N/A;Seller;make it 525��� and we have a deal;1639039181
zxmaadq7;18;10;zxmaadq718;10-bestpricechatlab-143;#N/A;Buyer;alright, 490 it is ;1639039181
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;by;1639039182
zxmaadq7;21;10;zxmaadq721;10-bestpricechatlab-158;#N/A;Seller;I would say, if you can give me your expected price, and let me consider about the price for you. ;1639039183
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;I am a poor person, how can you expect me to take such a high price?;1639039185
zxmaadq7;8;10;zxmaadq78;10-bestpricechatlab-143;#N/A;Seller;sure!;1639039188
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;525;1639039188
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;insted of bei;1639039191
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;Do you not want to make an agreement with me?;1639039200
zxmaadq7;24;10;zxmaadq724;10-bestpricechatlab-158;#N/A;Buyer;I can pay 400;1639039206
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;I think 525 is a fair price, I intended to go down only till 550;1639039209
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;520, can't go higher;1639039211
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;minimum for me is 480;1639039217
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;your phones warranty will be harder to work with if any and it already is a bit shorter, have to take that into account;1639039218
zxmaadq7;37;10;zxmaadq737;10-bestpricechatlab-156;#N/A;Buyer;if in case the phone gets a technical problem, something out of my control, can you guarantee me that it could be fixed? 600 would be too much for a second hand;1639039223
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;so 425 seems reasonable;1639039227
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;Of course, I want both of us to walk away feeling as if we have been treated fairly;1639039231
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;but that's way higher than amazon;1639039236
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;Unfortunately, I think your offer of 400 EUR is unfair;1639039243
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;great;1639039244
zxmaadq7;16;10;zxmaadq716;10-bestpricechatlab-159;#N/A;Buyer;my budget is not enough;1639039247
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;then maybe its fake on amazon;1639039250
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;I'm entering it below;1639039250
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;and 600 is fair?;1639039251
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;Cool;1639039252
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;Sorry I cannot pay that much for a used phone ;1639039253
zxmaadq7;33;10;zxmaadq733;10-bestpricechatlab-147;#N/A;Seller;have a nice day ;1639039253
zxmaadq7;26;10;zxmaadq726;10-bestpricechatlab-157;#N/A;Buyer;Then we will not find an agreement.;1639039255
zxmaadq7;16;10;zxmaadq716;10-bestpricechatlab-159;#N/A;Buyer;how about 420?;1639039257
zxmaadq7;19;10;zxmaadq719;10-bestpricechatlab-149;#N/A;Buyer;I need a phone to contact my family at the moment. It would be amazing if you could help me out here. But the maximum price I can afford is 450 EUR. Due to the COVID situation I lost my job and now my phone broke. I hope you understand;1639039259
zxmaadq7;31;10;zxmaadq731;10-bestpricechatlab-147;#N/A;Buyer;you too!;1639039262
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;my phone is in a perfect condition;1639039263
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;I admit, it may have been a bit too high;1639039266
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;alright, you'll get it for 525��� ;1639039271
zxmaadq7;9;10;zxmaadq79;10-bestpricechatlab-151;#N/A;Buyer;"Sounds very good to be honest. I wouldn't feel good if I didn't try it one last time: 500 and I'll come pick it up today ;)";1639039274
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;we could agree on the middle;1639039276
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;so 500;1639039278
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;Well, it is my phone, and if you don't buy it, someone else will. I know the phone is as good as new, almost not used at all, with 40 days shorter warranty, all the receipts and everything from the store, so.. I'll stick with 500;1639039278
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;for 500��� I could pay you cash immediately, but I cannot go any much higher  ;1639039282
zxmaadq7;26;10;zxmaadq726;10-bestpricechatlab-157;#N/A;Buyer;We only have two minutes left...;1639039287
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;that is good;1639039287
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;i would give you max 450 because i've took your time chatting with you ;1639039289
zxmaadq7;7;10;zxmaadq77;10-bestpricechatlab-152;#N/A;Buyer;thank you!;1639039290
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;470?;1639039302
zxmaadq7;5;10;zxmaadq75;10-bestpricechatlab-152;#N/A;Seller;you're welcome, have a nice day;1639039302
zxmaadq7;30;10;zxmaadq730;10-bestpricechatlab-156;#N/A;Seller;Yes, than I would pay the reparation fee. It is like new;1639039306
zxmaadq7;4;10;zxmaadq74;10-bestpricechatlab-155;#N/A;Buyer;460?;1639039306
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;40 days is quite an amount to be honest;1639039308
zxmaadq7;36;10;zxmaadq736;10-bestpricechatlab-159;#N/A;Seller;Last chance 450?;1639039313
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;Why can't you come upto 525?;1639039315
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;yes thats fine!;1639039316
zxmaadq7;30;10;zxmaadq730;10-bestpricechatlab-156;#N/A;Seller;So 600 would be fine?;1639039318
zxmaadq7;3;10;zxmaadq73;10-bestpricechatlab-144;#N/A;Seller;Not if the warranty lasts for two years...;1639039322
zxmaadq7;26;10;zxmaadq726;10-bestpricechatlab-157;#N/A;Buyer;515?;1639039327
zxmaadq7;27;10;zxmaadq727;10-bestpricechatlab-155;#N/A;Seller;so we fix this price?;1639039327
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;and almost is not completely new so yeah;1639039330
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;I appreciate your offer. I see that you are a fair person;1639039330
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;We don't have much time?;1639039331
zxmaadq7;24;10;zxmaadq724;10-bestpricechatlab-158;#N/A;Buyer;But if you tell my your lowest price i can see if i am willing to go higher;1639039331
zxmaadq7;19;10;zxmaadq719;10-bestpricechatlab-149;#N/A;Buyer;Could we maybe agree to 450 EUR? I would also be willing to ask my friends for help and pay 480 EUR ;1639039332
zxmaadq7;1;10;zxmaadq71;10-bestpricechatlab-144;#N/A;Buyer;lets meet in the middle?;1639039336
zxmaadq7;28;10;zxmaadq728;10-bestpricechatlab-145;#N/A;Seller;I would like to accept your offer;1639039340
zxmaadq7;21;10;zxmaadq721;10-bestpricechatlab-158;#N/A;Seller;I am selling it with 550 initially for I think this phone worth the price with its very good condition.  Could you accept a higher range of price? ;1639039342
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;ok;1639039343
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;okay perfect;1639039343
zxmaadq7;15;10;zxmaadq715;10-bestpricechatlab-145;#N/A;Buyer;thank you!;1639039344
zxmaadq7;35;10;zxmaadq735;10-bestpricechatlab-157;#N/A;Seller;515;1639039347
